Start,End,Open,High,Low,Close,Volume,Market Cap,SMA_5,SMA_7,SMA_20
2012-05-05 00:00:00,2012-05-06 00:00:00,5.077,5.077,5.077,5.077,0.0,0.0,5.07042,5.029371428571428,5.077955
2012-05-06 00:00:00,2012-05-07 00:00:00,5.0499,5.0499,5.0499,5.0499,0.0,0.0,5.0804,5.0501571428571435,5.08385
2012-05-07 00:00:00,2012-05-08 00:00:00,5.06,5.06,5.06,5.06,0.0,0.0,5.07766,5.066,5.088055
2012-05-08 00:00:00,2012-05-09 00:00:00,5.05,5.05,5.05,5.05,0.0,0.0,5.060779999999999,5.073142857142857,5.084664999999999
2012-05-09 00:00:00,2012-05-10 00:00:00,5.0437,5.0437,5.0437,5.0437,0.0,0.0,5.05612,5.0688571428571425,5.079965
2012-05-10 00:00:00,2012-05-11 00:00:00,4.85,4.85,4.85,4.85,0.0,0.0,5.01072,5.0282285714285715,5.054965
2012-05-11 00:00:00,2012-05-12 00:00:00,4.96,4.96,4.96,4.96,0.0,0.0,4.9927399999999995,5.012942857142858,5.03996
2012-05-12 00:00:00,2012-05-13 00:00:00,4.9462,4.9462,4.9462,4.9462,0.0,0.0,4.9699800000000005,4.994257142857143,5.027095
2012-05-13 00:00:00,2012-05-14 00:00:00,4.93,4.93,4.93,4.93,0.0,0.0,4.9459800000000005,4.977128571428572,5.025595
2012-05-14 00:00:00,2012-05-15 00:00:00,5.0059,5.0059,5.0059,5.0059,0.0,0.0,4.938419999999999,4.969399999999999,5.02098
2012-05-15 00:00:00,2012-05-16 00:00:00,5.035,5.035,5.035,5.035,0.0,0.0,4.97542,4.967257142857143,5.01614
2012-05-16 00:00:00,2012-05-17 00:00:00,5.0887,5.0887,5.0887,5.0887,0.0,0.0,5.0011600000000005,4.973685714285715,5.015694999999999
2012-05-17 00:00:00,2012-05-18 00:00:00,5.0998,5.0998,5.0998,5.0998,0.0,0.0,5.031879999999999,5.009371428571428,5.01521
2012-05-18 00:00:00,2012-05-19 00:00:00,5.118,5.118,5.118,5.118,0.0,0.0,5.06948,5.031942857142857,5.02214
2012-05-19 00:00:00,2012-05-20 00:00:00,5.0995,5.0995,5.0995,5.0995,0.0,0.0,5.0882000000000005,5.053842857142857,5.0318950000000005
2012-05-20 00:00:00,2012-05-21 00:00:00,5.09,5.09,5.09,5.09,0.0,0.0,5.0992,5.076700000000001,5.03894
2012-05-21 00:00:00,2012-05-22 00:00:00,5.0998,5.0998,5.0998,5.0998,0.0,0.0,5.10142,5.090114285714286,5.0439300000000005
2012-05-22 00:00:00,2012-05-23 00:00:00,5.0988,5.0988,5.0988,5.0988,0.0,0.0,5.10122,5.099228571428571,5.045185
2012-05-23 00:00:00,2012-05-24 00:00:00,5.1397,5.1397,5.1397,5.1397,0.0,0.0,5.10556,5.106514285714286,5.045450000000001
2012-05-24 00:00:00,2012-05-25 00:00:00,5.119,5.119,5.119,5.119,0.0,0.0,5.10946,5.109257142857143,5.04805
2012-05-25 00:00:00,2012-05-26 00:00:00,5.1455,5.1455,5.1455,5.1455,0.0,0.0,5.12056,5.113185714285714,5.051475
2012-05-26 00:00:00,2012-05-27 00:00:00,5.1032,5.1032,5.1032,5.1032,0.0,0.0,5.121239999999999,5.113714285714286,5.05414
2012-05-27 00:00:00,2012-05-28 00:00:00,5.139,5.139,5.139,5.139,0.0,0.0,5.12928,5.1207142857142856,5.05809
2012-05-28 00:00:00,2012-05-29 00:00:00,5.1358,5.1358,5.1358,5.1358,0.0,0.0,5.1285,5.125857142857143,5.06238
2012-05-29 00:00:00,2012-05-30 00:00:00,5.15,5.15,5.15,5.15,0.0,0.0,5.1347000000000005,5.133171428571429,5.0676950000000005
2012-05-30 00:00:00,2012-05-31 00:00:00,5.135,5.135,5.135,5.135,0.0,0.0,5.132599999999999,5.1325,5.081944999999999
2012-05-31 00:00:00,2012-06-01 00:00:00,5.1801,5.1801,5.1801,5.1801,0.0,0.0,5.1479800000000004,5.141228571428572,5.09295
2012-06-01 00:00:00,2012-06-02 00:00:00,5.2748,5.2748,5.2748,5.2748,0.0,0.0,5.175140000000001,5.1597,5.10938
2012-06-02 00:00:00,2012-06-03 00:00:00,5.249,5.249,5.249,5.249,0.0,0.0,5.19778,5.180528571428572,5.12533
2012-06-03 00:00:00,2012-06-04 00:00:00,5.2051,5.2051,5.2051,5.2051,0.0,0.0,5.2088,5.189971428571428,5.13529
2012-06-04 00:00:00,2012-06-05 00:00:00,5.266,5.266,5.266,5.266,0.0,0.0,5.234999999999999,5.208571428571429,5.146839999999999
2012-06-05 00:00:00,2012-06-06 00:00:00,5.44,5.44,5.44,5.44,0.0,0.0,5.28698,5.25,5.164405
2012-06-06 00:00:00,2012-06-07 00:00:00,5.46,5.46,5.46,5.46,0.0,0.0,5.32402,5.296428571428572,5.182415000000001
2012-06-07 00:00:00,2012-06-08 00:00:00,5.591,5.591,5.591,5.591,0.0,0.0,5.3924199999999995,5.355128571428572,5.206065
2012-06-08 00:00:00,2012-06-09 00:00:00,5.633,5.633,5.633,5.633,0.0,0.0,5.478,5.406300000000001,5.232740000000001
2012-06-09 00:00:00,2012-06-10 00:00:00,5.56,5.56,5.56,5.56,0.0,0.0,5.5368,5.450728571428571,5.25624
2012-06-10 00:00:00,2012-06-11 00:00:00,5.4683,5.4683,5.4683,5.4683,0.0,0.0,5.54246,5.48832857142857,5.274665000000001
2012-06-11 00:00:00,2012-06-12 00:00:00,5.5747,5.5747,5.5747,5.5747,0.0,0.0,5.5653999999999995,5.532428571428571,5.29846
2012-06-12 00:00:00,2012-06-13 00:00:00,5.7,5.7,5.7,5.7,0.0,0.0,5.5872,5.569571428571429,5.326475
2012-06-13 00:00:00,2012-06-14 00:00:00,5.929,5.929,5.929,5.929,0.0,0.0,5.6464,5.636571428571429,5.366975
2012-06-14 00:00:00,2012-06-15 00:00:00,5.9541,5.9541,5.9541,5.9541,0.0,0.0,5.72522,5.688442857142857,5.407405
2012-06-15 00:00:00,2012-06-16 00:00:00,6.5,6.5,6.5,6.5,0.0,0.0,5.93156,5.8123,5.477245
2012-06-16 00:00:00,2012-06-17 00:00:00,6.4,6.4,6.4,6.4,0.0,0.0,6.09662,5.9323,5.540295
2012-06-17 00:00:00,2012-06-18 00:00:00,6.1638,6.1638,6.1638,6.1638,0.0,0.0,6.18938,6.031657142857143,5.591695
2012-06-18 00:00:00,2012-06-19 00:00:00,6.31,6.31,6.31,6.31,0.0,0.0,6.26558,6.1367,5.6496949999999995
2012-06-19 00:00:00,2012-06-20 00:00:00,6.4988,6.4988,6.4988,6.4988,0.0,0.0,6.3745199999999995,6.250814285714286,5.717885000000001
2012-06-20 00:00:00,2012-06-21 00:00:00,6.67,6.67,6.67,6.67,0.0,0.0,6.40852,6.3566714285714285,5.79238
2012-06-21 00:00:00,2012-06-22 00:00:00,6.6801,6.6801,6.6801,6.6801,0.0,0.0,6.464540000000001,6.460385714285715,5.8626450000000006
2012-06-22 00:00:00,2012-06-23 00:00:00,6.5478,6.5478,6.5478,6.5478,0.0,0.0,6.54134,6.467214285714285,5.927585
2012-06-23 00:00:00,2012-06-24 00:00:00,6.4285,6.4285,6.4285,6.4285,0.0,0.0,6.565040000000001,6.471285714285713,5.988754999999999
2012-06-24 00:00:00,2012-06-25 00:00:00,6.35,6.35,6.35,6.35,0.0,0.0,6.53528,6.497885714285714,6.042955000000001
2012-06-25 00:00:00,2012-06-26 00:00:00,6.3048,6.3048,6.3048,6.3048,0.0,0.0,6.4622399999999995,6.497142857142856,6.086195000000001
2012-06-26 00:00:00,2012-06-27 00:00:00,6.4195,6.4195,6.4195,6.4195,0.0,0.0,6.410120000000001,6.4858142857142855,6.13417
2012-06-27 00:00:00,2012-06-28 00:00:00,6.647,6.647,6.647,6.647,0.0,0.0,6.4299599999999995,6.482528571428572,6.1869700000000005
2012-06-28 00:00:00,2012-06-29 00:00:00,6.6059,6.6059,6.6059,6.6059,0.0,0.0,6.465439999999999,6.471928571428571,6.235615
2012-06-29 00:00:00,2012-06-30 00:00:00,6.65,6.65,6.65,6.65,0.0,0.0,6.525440000000001,6.486528571428572,6.290114999999999
2012-06-30 00:00:00,2012-07-01 00:00:00,6.69,6.69,6.69,6.69,0.0,0.0,6.60248,6.523885714285713,6.3512
2012-07-01 00:00:00,2012-07-02 00:00:00,6.629,6.629,6.629,6.629,0.0,0.0,6.644380000000001,6.5637428571428575,6.4039150000000005
2012-07-02 00:00:00,2012-07-03 00:00:00,6.76,6.76,6.76,6.76,0.0,0.0,6.66698,6.6287714285714285,6.4569149999999995
2012-07-03 00:00:00,2012-07-04 00:00:00,6.4499,6.4499,6.4499,6.4499,0.0,0.0,6.63578,6.633114285714286,6.48296
2012-07-04 00:00:00,2012-07-05 00:00:00,6.5101,6.5101,6.5101,6.5101,0.0,0.0,6.6078,6.613557142857142,6.51076
2012-07-05 00:00:00,2012-07-06 00:00:00,6.67,6.67,6.67,6.67,0.0,0.0,6.6038000000000014,6.622714285714286,6.51926
2012-07-06 00:00:00,2012-07-07 00:00:00,6.6481,6.6481,6.6481,6.6481,0.0,0.0,6.60762,6.6224428571428575,6.531664999999999
2012-07-07 00:00:00,2012-07-08 00:00:00,6.7621,6.7621,6.7621,6.7621,0.0,0.0,6.608040000000001,6.6327428571428575,6.561580000000001
2012-07-08 00:00:00,2012-07-09 00:00:00,6.799,6.799,6.799,6.799,0.0,0.0,6.67786,6.657028571428571,6.586029999999999
2012-07-09 00:00:00,2012-07-10 00:00:00,7.0215,7.0215,7.0215,7.0215,0.0,0.0,6.78014,6.694385714285715,6.612165
2012-07-10 00:00:00,2012-07-11 00:00:00,7.1999,7.1999,7.1999,7.1999,0.0,0.0,6.88612,6.801528571428571,6.63866
2012-07-11 00:00:00,2012-07-12 00:00:00,7.15,7.15,7.15,7.15,0.0,0.0,6.986500000000001,6.892942857142857,6.662155
2012-07-12 00:00:00,2012-07-13 00:00:00,7.7644,7.7644,7.7644,7.7644,0.0,0.0,7.186960000000001,7.049285714285714,6.7229849999999995
2012-07-13 00:00:00,2012-07-14 00:00:00,7.6651,7.6651,7.6651,7.6651,0.0,0.0,7.36018,7.194571428571429,6.784814999999999
2012-07-14 00:00:00,2012-07-15 00:00:00,7.5421,7.5421,7.5421,7.5421,0.0,0.0,7.4643,7.306,6.8444199999999995
2012-07-15 00:00:00,2012-07-16 00:00:00,7.621,7.621,7.621,7.621,0.0,0.0,7.548519999999999,7.423428571428572,6.91023
2012-07-16 00:00:00,2012-07-17 00:00:00,8.4996,8.4996,8.4996,8.4996,0.0,0.0,7.81844,7.634585714285714,7.014234999999999
2012-07-17 00:00:00,2012-07-18 00:00:00,8.8,8.8,8.8,8.8,0.0,0.0,8.02556,7.8631714285714285,7.121885000000001
2012-07-18 00:00:00,2012-07-19 00:00:00,9.1098,9.1098,9.1098,9.1098,0.0,0.0,8.314499999999999,8.143142857142857,7.247080000000001
2012-07-19 00:00:00,2012-07-20 00:00:00,8.87,8.87,8.87,8.87,0.0,0.0,8.580079999999999,8.301085714285714,7.358080000000001
2012-07-20 00:00:00,2012-07-21 00:00:00,8.52,8.52,8.52,8.52,0.0,0.0,8.759879999999999,8.423214285714286,7.44958
2012-07-21 00:00:00,2012-07-22 00:00:00,8.8455,8.8455,8.8455,8.8455,0.0,0.0,8.82906,8.609414285714285,7.560405
2012-07-22 00:00:00,2012-07-23 00:00:00,8.4096,8.4096,8.4096,8.4096,0.0,0.0,8.750979999999998,8.722071428571429,7.642885
2012-07-23 00:00:00,2012-07-24 00:00:00,8.4457,8.4457,8.4457,8.4457,0.0,0.0,8.61816,8.714371428571429,7.742675000000001
2012-07-24 00:00:00,2012-07-25 00:00:00,8.6,8.6,8.6,8.6,0.0,0.0,8.56416,8.685799999999999,7.84717
2012-07-25 00:00:00,2012-07-26 00:00:00,8.8,8.8,8.8,8.8,0.0,0.0,8.620159999999998,8.641542857142857,7.95367
2012-07-26 00:00:00,2012-07-27 00:00:00,8.9,8.9,8.9,8.9,0.0,0.0,8.631060000000002,8.645828571428572,8.066265
2012-07-27 00:00:00,2012-07-28 00:00:00,8.9,8.9,8.9,8.9,0.0,0.0,8.72914,8.700114285714285,8.17316
2012-07-28 00:00:00,2012-07-29 00:00:00,8.8881,8.8881,8.8881,8.8881,0.0,0.0,8.817620000000002,8.7062,8.277615
2012-07-29 00:00:00,2012-07-30 00:00:00,8.7103,8.7103,8.7103,8.7103,0.0,0.0,8.83968,8.749157142857143,8.362055
2012-07-30 00:00:00,2012-07-31 00:00:00,9.098,9.098,9.098,9.098,0.0,0.0,8.89928,8.842342857142857,8.45696
2012-07-31 00:00:00,2012-08-01 00:00:00,9.35,9.35,9.35,9.35,0.0,0.0,8.989279999999999,8.949485714285714,8.56696
2012-08-01 00:00:00,2012-08-02 00:00:00,9.5503,9.5503,9.5503,9.5503,0.0,0.0,9.11934,9.056671428571429,8.656255
2012-08-02 00:00:00,2012-08-03 00:00:00,10.53,10.53,10.53,10.53,0.0,0.0,9.44772,9.289528571428573,8.7995
2012-08-03 00:00:00,2012-08-04 00:00:00,10.97,10.97,10.97,10.97,0.0,0.0,9.89966,9.585242857142857,8.970895
2012-08-04 00:00:00,2012-08-05 00:00:00,10.984,10.984,10.984,10.984,0.0,0.0,10.276860000000001,9.884657142857142,9.139045
2012-08-05 00:00:00,2012-08-06 00:00:00,10.87,10.87,10.87,10.87,0.0,0.0,10.58086,10.193185714285715,9.257565000000001
2012-08-06 00:00:00,2012-08-07 00:00:00,10.8552,10.8552,10.8552,10.8552,0.0,0.0,10.841840000000001,10.444214285714285,9.360325
2012-08-07 00:00:00,2012-08-08 00:00:00,11.1,11.1,11.1,11.1,0.0,0.0,10.95584,10.694214285714285,9.459835
2012-08-08 00:00:00,2012-08-09 00:00:00,11.0553,11.0553,11.0553,11.0553,0.0,0.0,10.9729,10.909214285714285,9.5691
2012-08-09 00:00:00,2012-08-10 00:00:00,11.0611,11.0611,11.0611,11.0611,0.0,0.0,10.98832,10.985085714285715,9.696155000000001
2012-08-10 00:00:00,2012-08-11 00:00:00,11.3864,11.3864,11.3864,11.3864,0.0,0.0,11.0916,11.044571428571428,9.8232
2012-08-11 00:00:00,2012-08-12 00:00:00,11.5102,11.5102,11.5102,11.5102,0.0,0.0,11.2226,11.119742857142857,9.97823
2012-08-12 00:00:00,2012-08-13 00:00:00,11.624,11.624,11.624,11.624,0.0,0.0,11.3274,11.227457142857142,10.137145
2012-08-13 00:00:00,2012-08-14 00:00:00,12.0375,12.0375,12.0375,12.0375,0.0,0.0,11.52384,11.396357142857143,10.30902
2012-08-14 00:00:00,2012-08-15 00:00:00,12.19,12.19,12.19,12.19,0.0,0.0,11.749619999999998,11.552071428571429,10.47852
2012-08-15 00:00:00,2012-08-16 00:00:00,13.25,13.25,13.25,13.25,0.0,0.0,12.12234,11.8656,10.69602
2012-08-16 00:00:00,2012-08-17 00:00:00,13.5,13.5,13.5,13.5,0.0,0.0,12.5203,12.214014285714285,10.92602
2012-08-17 00:00:00,2012-08-18 00:00:00,11.5836,11.5836,11.5836,11.5836,0.0,0.0,12.512220000000001,12.242185714285714,11.060794999999999
2012-08-18 00:00:00,2012-08-19 00:00:00,11.61,11.61,11.61,11.61,0.0,0.0,12.42672,12.256442857142858,11.20578
2012-08-19 00:00:00,2012-08-20 00:00:00,8.0,8.0,8.0,8.0,0.0,0.0,11.58872,11.738728571428572,11.150879999999999
2012-08-20 00:00:00,2012-08-21 00:00:00,10.1,10.1,10.1,10.1,0.0,0.0,10.958720000000001,11.461942857142857,11.188379999999999
2012-08-21 00:00:00,2012-08-22 00:00:00,9.915,9.915,9.915,9.915,0.0,0.0,10.241719999999999,11.136942857142856,11.206615
2012-08-22 00:00:00,2012-08-23 00:00:00,9.8068,9.8068,9.8068,9.8068,0.0,0.0,9.88636,10.645057142857143,11.170455
2012-08-23 00:00:00,2012-08-24 00:00:00,10.1,10.1,10.1,10.1,0.0,0.0,9.58436,10.159342857142857,11.126954999999999
2012-08-24 00:00:00,2012-08-25 00:00:00,10.6,10.6,10.6,10.6,0.0,0.0,10.10436,10.018828571428571,11.107755000000001
2012-08-25 00:00:00,2012-08-26 00:00:00,10.5239,10.5239,10.5239,10.5239,0.0,0.0,10.189139999999998,9.863671428571427,11.09045
2012-08-26 00:00:00,2012-08-27 00:00:00,10.61,10.61,10.61,10.61,0.0,0.0,10.32814,10.23652857142857,11.07819
2012-08-27 00:00:00,2012-08-28 00:00:00,10.95,10.95,10.95,10.95,0.0,0.0,10.55678,10.357957142857142,11.070689999999999
2012-08-28 00:00:00,2012-08-29 00:00:00,10.94,10.94,10.94,10.94,0.0,0.0,10.724779999999999,10.504385714285714,11.064924999999999
2012-08-29 00:00:00,2012-08-30 00:00:00,10.9169,10.9169,10.9169,10.9169,0.0,0.0,10.78816,10.662971428571428,11.057715
2012-08-30 00:00:00,2012-08-31 00:00:00,10.777,10.777,10.777,10.777,0.0,0.0,10.83878,10.759685714285714,11.027244999999999
2012-08-31 00:00:00,2012-09-01 00:00:00,10.16,10.16,10.16,10.16,0.0,0.0,10.74878,10.69682857142857,10.959734999999998
2012-09-01 00:00:00,2012-09-02 00:00:00,9.9654,9.9654,9.9654,9.9654,0.0,0.0,10.55186,10.617042857142858,10.876805000000001
2012-09-02 00:00:00,2012-09-03 00:00:00,10.2041,10.2041,10.2041,10.2041,0.0,0.0,10.40468,10.559057142857142,10.785135
2012-09-03 00:00:00,2012-09-04 00:00:00,10.53,10.53,10.53,10.53,0.0,0.0,10.3273,10.499057142857142,10.702135
2012-09-04 00:00:00,2012-09-05 00:00:00,10.3847,10.3847,10.3847,10.3847,0.0,0.0,10.24884,10.419728571428573,10.55887
2012-09-05 00:00:00,2012-09-06 00:00:00,10.9997,10.9997,10.9997,10.9997,0.0,0.0,10.41678,10.431557142857145,10.433855
2012-09-06 00:00:00,2012-09-07 00:00:00,11.181,11.181,11.181,11.181,0.0,0.0,10.6599,10.48927142857143,10.413725000000001
2012-09-07 00:00:00,2012-09-08 00:00:00,11.0,11.0,11.0,11.0,0.0,0.0,10.81908,10.609271428571429,10.383225
2012-09-08 00:00:00,2012-09-09 00:00:00,11.037,11.037,11.037,11.037,0.0,0.0,10.92048,10.762357142857143,10.535075
2012-09-09 00:00:00,2012-09-10 00:00:00,11.02,11.02,11.02,11.02,0.0,0.0,11.047540000000001,10.878914285714286,10.581075
2012-09-10 00:00:00,2012-09-11 00:00:00,11.17,11.17,11.17,11.17,0.0,0.0,11.0816,10.970342857142857,10.643825000000001
2012-09-11 00:00:00,2012-09-12 00:00:00,11.3308,11.3308,11.3308,11.3308,0.0,0.0,11.11156,11.105500000000001,10.720025
2012-09-12 00:00:00,2012-09-13 00:00:00,11.3649,11.3649,11.3649,11.3649,0.0,0.0,11.18454,11.15767142857143,10.78327
2012-09-13 00:00:00,2012-09-14 00:00:00,11.399,11.399,11.399,11.399,0.0,0.0,11.25694,11.188814285714287,10.823220000000001
2012-09-14 00:00:00,2012-09-15 00:00:00,11.67,11.67,11.67,11.67,0.0,0.0,11.38694,11.284528571428572,10.880524999999999
2012-09-15 00:00:00,2012-09-16 00:00:00,11.75,11.75,11.75,11.75,0.0,0.0,11.50294,11.386385714285714,10.937524999999999
2012-09-16 00:00:00,2012-09-17 00:00:00,11.87,11.87,11.87,11.87,0.0,0.0,11.61078,11.507814285714286,10.983525
2012-09-17 00:00:00,2012-09-18 00:00:00,11.89,11.89,11.89,11.89,0.0,0.0,11.7158,11.610671428571427,11.031025000000001
2012-09-18 00:00:00,2012-09-19 00:00:00,12.25,12.25,12.25,12.25,0.0,0.0,11.886,11.741985714285715,11.09768
2012-09-19 00:00:00,2012-09-20 00:00:00,12.5725,12.5725,12.5725,12.5725,0.0,0.0,12.0665,11.9145,11.187455
2012-09-20 00:00:00,2012-09-21 00:00:00,12.2825,12.2825,12.2825,12.2825,0.0,0.0,12.172999999999998,12.040714285714285,11.29358
2012-09-21 00:00:00,2012-09-22 00:00:00,12.368,12.368,12.368,12.368,0.0,0.0,12.2726,12.140428571428572,11.413709999999998
2012-09-22 00:00:00,2012-09-23 00:00:00,12.2378,12.2378,12.2378,12.2378,0.0,0.0,12.34216,12.210114285714287,11.515395000000002
2012-09-23 00:00:00,2012-09-24 00:00:00,12.1933,12.1933,12.1933,12.1933,0.0,0.0,12.33082,12.2563,11.59856
2012-09-24 00:00:00,2012-09-25 00:00:00,12.1,12.1,12.1,12.1,0.0,0.0,12.236320000000001,12.2863,11.684325
2012-09-25 00:00:00,2012-09-26 00:00:00,12.197,12.197,12.197,12.197,0.0,0.0,12.219220000000002,12.278728571428571,11.74419
2012-09-26 00:00:00,2012-09-27 00:00:00,12.27,12.27,12.27,12.27,0.0,0.0,12.19962,12.235514285714286,11.79864
2012-09-27 00:00:00,2012-09-28 00:00:00,12.3089,12.3089,12.3089,12.3089,0.0,0.0,12.213840000000001,12.239285714285714,11.864085
2012-09-28 00:00:00,2012-09-29 00:00:00,12.391,12.391,12.391,12.391,0.0,0.0,12.25338,12.242571428571429,11.931785
2012-09-29 00:00:00,2012-09-30 00:00:00,12.3631,12.3631,12.3631,12.3631,0.0,0.0,12.306000000000001,12.260471428571426,11.998940000000001
2012-09-30 00:00:00,2012-10-01 00:00:00,12.4,12.4,12.4,12.4,0.0,0.0,12.346599999999999,12.290000000000001,12.06044
2012-10-01 00:00:00,2012-10-02 00:00:00,12.4,12.4,12.4,12.4,0.0,0.0,12.3726,12.332857142857142,12.113900000000001
2012-10-02 00:00:00,2012-10-03 00:00:00,12.84,12.84,12.84,12.84,0.0,0.0,12.478819999999999,12.424714285714286,12.187655
2012-10-03 00:00:00,2012-10-04 00:00:00,12.89,12.89,12.89,12.89,0.0,0.0,12.57862,12.513285714285713,12.262205
2012-10-04 00:00:00,2012-10-05 00:00:00,12.85,12.85,12.85,12.85,0.0,0.0,12.675999999999998,12.590585714285714,12.321205
2012-10-05 00:00:00,2012-10-06 00:00:00,12.688,12.688,12.688,12.688,0.0,0.0,12.7336,12.633014285714285,12.368105
2012-10-06 00:00:00,2012-10-07 00:00:00,12.505,12.505,12.505,12.505,0.0,0.0,12.7546,12.653285714285715,12.399855
2012-10-07 00:00:00,2012-10-08 00:00:00,11.8,11.8,11.8,11.8,0.0,0.0,12.546600000000002,12.567571428571428,12.395354999999999
2012-10-08 00:00:00,2012-10-09 00:00:00,11.7781,11.7781,11.7781,11.7781,0.0,0.0,12.32422,12.478728571428572,12.37176
2012-10-09 00:00:00,2012-10-10 00:00:00,11.895,11.895,11.895,11.895,0.0,0.0,12.13322,12.343728571428572,12.337885
2012-10-10 00:00:00,2012-10-11 00:00:00,12.12,12.12,12.12,12.12,0.0,0.0,12.01962,12.233728571428571,12.32976
2012-10-11 00:00:00,2012-10-12 00:00:00,12.03,12.03,12.03,12.03,0.0,0.0,11.924619999999999,12.116585714285714,12.31286
2012-10-12 00:00:00,2012-10-13 00:00:00,12.0,12.0,12.0,12.0,0.0,0.0,11.96462,12.018299999999998,12.30097
2012-10-13 00:00:00,2012-10-14 00:00:00,11.861,11.861,11.861,11.861,0.0,0.0,11.9812,11.9263,12.284355
2012-10-14 00:00:00,2012-10-15 00:00:00,11.7389,11.7389,11.7389,11.7389,0.0,0.0,11.94998,11.91757142857143,12.2663
2012-10-15 00:00:00,2012-10-16 00:00:00,11.8381,11.8381,11.8381,11.8381,0.0,0.0,11.8936,11.926142857142855,12.248355
2012-10-16 00:00:00,2012-10-17 00:00:00,11.8499,11.8499,11.8499,11.8499,0.0,0.0,11.857580000000002,11.9197,12.22735
2012-10-17 00:00:00,2012-10-18 00:00:00,11.81,11.81,11.81,11.81,0.0,0.0,11.81958,11.875414285714287,12.202405
2012-10-18 00:00:00,2012-10-19 00:00:00,11.9398,11.9398,11.9398,11.9398,0.0,0.0,11.835339999999999,11.862528571428571,12.179845
2012-10-19 00:00:00,2012-10-20 00:00:00,11.7401,11.7401,11.7401,11.7401,0.0,0.0,11.83558,11.825400000000002,12.148695
2012-10-20 00:00:00,2012-10-21 00:00:00,11.7399,11.7399,11.7399,11.7399,0.0,0.0,11.815940000000001,11.8081,12.115689999999999
2012-10-21 00:00:00,2012-10-22 00:00:00,11.6311,11.6311,11.6311,11.6311,0.0,0.0,11.77218,11.7927,12.077245
2012-10-22 00:00:00,2012-10-23 00:00:00,11.7101,11.7101,11.7101,11.7101,0.0,0.0,11.7522,11.774414285714286,12.020750000000001
2012-10-23 00:00:00,2012-10-24 00:00:00,11.65,11.65,11.65,11.65,0.0,0.0,11.69424,11.745857142857144,11.95875
2012-10-24 00:00:00,2012-10-25 00:00:00,11.65,11.65,11.65,11.65,0.0,0.0,11.67622,11.722999999999999,11.89875
2012-10-25 00:00:00,2012-10-26 00:00:00,10.8616,10.8616,10.8616,10.8616,0.0,0.0,11.50056,11.56897142857143,11.80743
2012-10-26 00:00:00,2012-10-27 00:00:00,10.1706,10.1706,10.1706,10.1706,0.0,0.0,11.20846,11.344757142857144,11.69071
2012-10-27 00:00:00,2012-10-28 00:00:00,10.2605,10.2605,10.2605,10.2605,0.0,0.0,10.91854,11.133414285714286,11.613735
2012-10-28 00:00:00,2012-10-29 00:00:00,10.7,10.7,10.7,10.7,0.0,0.0,10.72854,11.000399999999999,11.559830000000002
